date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:08:26	6992/6992	---M--	200	added ('OK')	image/png	etag:%22b5c4f2e120f030d92c437841ca0ccda5-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_454545_256x240.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_454545_256x240.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:27	4549/4549	---M--	200	added ('OK')	image/png	etag:%22aa8c9b2cf8e830a3518c21177e9b9624-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_2e83ff_256x240.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_2e83ff_256x240.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:28	4549/4549	---M--	200	added ('OK')	image/png	etag:%22c8d7d31fb8e9320876f3ce3f8948bcdd-ssl%22	https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_cd0a0a_256x240.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/images/ui-icons_cd0a0a_256x240.png	(from https://ceramax.netlify.app/assets/plugins/jquery-ui/smoothness/jquery-ui.min.css)
16:08:28	1114/1114	---M--	200	added ('OK')	image/png	etag:%22682f8f43ee229df96d5b3d0e7c90cd6a-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css)
16:08:29	1410/1410	---M--	200	added ('OK')	image/png	etag:%22f07895f4ebcf7e8479d800e44d6d98d6-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/minimal.css)
16:08:31	4202/4202	---M--	200	added ('OK')	image/png	etag:%220c1bd5a509024380861af7901b6a8f21-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white.css)
16:08:32	4867/4867	---M--	200	added ('OK')	image/png	etag:%2273448fb042455061a699c03106702a76-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/white.css)
16:08:33	1130/1130	---M--	200	added ('OK')	image/png	etag:%22c414ccf43672c8191d361ce85df015a4-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/red.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/red.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:34	1410/1410	---M--	200	added ('OK')	image/png	etag:%229d4dfb1b6d2a9e19ad1936b2784bd366-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/red%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/red@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:35	1143/1143	---M--	200	added ('OK')	image/png	etag:%22027f5784376bade5ca52ddc2205787cb-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/green.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/green.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:36	1408/1408	---M--	200	added ('OK')	image/png	etag:%22372a3c0cde5810b4748564dd9ba798c6-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/green%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/green@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:36	1132/1132	---M--	200	added ('OK')	image/png	etag:%22429eab8e9d5681090e24b6f2a375d032-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/blue.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/blue.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:38	1410/1410	---M--	200	added ('OK')	image/png	etag:%22c497ccf55e0a28c458a7f4bfdc463951-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/blue%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/blue@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:39	1151/1151	---M--	200	added ('OK')	image/png	etag:%22c19a07e9742f39b765378fafa45e5f26-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/aero.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/aero.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:40	1409/1409	---M--	200	added ('OK')	image/png	etag:%22e9ecb9b268b02887e96adbef139c3d8a-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/aero%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/aero@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:41	1142/1142	---M--	200	added ('OK')	image/png	etag:%2286a0df4d1a85dc8e9f843f11ddf3582e-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/grey.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/grey.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:42	1407/1407	---M--	200	added ('OK')	image/png	etag:%226bd191bf5b0a98aa2e300f33e6173ecb-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/grey%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/grey@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:44	4230/4230	---M--	200	added ('OK')	image/png	etag:%2255cf7a8135823d866d5c8fb90225cc26-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/orange.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/orange.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:44	4908/4908	---M--	200	added ('OK')	image/png	etag:%22ebf533bdcaf27aa3217bff15dbe5ade3-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/orange%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/orange@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:45	1135/1135	---M--	200	added ('OK')	image/png	etag:%22bcb4d594223c748e3452429c53220d3b-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/yellow.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/yellow.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:46	1406/1406	---M--	200	added ('OK')	image/png	etag:%22f02f7c6a80975adbc513aea2acfc89a5-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/yellow%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/yellow@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:47	1150/1150	---M--	200	added ('OK')	image/png	etag:%2224624b7f245f4e78e91ecac3bdcdcc37-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/pink.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/pink.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:49	1409/1409	---M--	200	added ('OK')	image/png	etag:%225938ee2a8ac819c3d9fadf3ef608dd4b-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/pink%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/pink@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:49	1132/1132	---M--	200	added ('OK')	image/png	etag:%22dd848fe3629bc9e32f9aff3f8507a197-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/purple.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/purple.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:50	1409/1409	---M--	200	added ('OK')	image/png	etag:%223416b764bdebd683b6b18585278d4c1e-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/purple%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/minimal/purple@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/minimal/_all.css)
16:08:51	2175/2175	---M--	200	added ('OK')	image/png	etag:%22e5b555d131e3158f2d09cfa101d45097-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/square.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/square.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:52	4478/4478	---M--	200	added ('OK')	image/png	etag:%227a2f79c7a985121c540fe2f5972a7aea-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/square%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/square@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:53	2190/2190	---M--	200	added ('OK')	image/png	etag:%224dc6bdffb1944454c906f94bc54f3ea9-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/red.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/red.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:54	4490/4490	---M--	200	added ('OK')	image/png	etag:%224e9f9119c07d4dc81e726a949df46cba-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/red%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/red@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:54	2193/2193	---M--	200	added ('OK')	image/png	etag:%226dfc662bb8a0a568a51d9f6df6bc899a-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/green.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/green.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:55	4498/4498	---M--	200	added ('OK')	image/png	etag:%22d3d73e37b414af2fb0d8607438f6fa6f-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/green%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/green@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:56	2185/2185	---M--	200	added ('OK')	image/png	etag:%2226ed416d2217fe7587ee7656c07994da-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/blue.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/blue.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:57	4485/4485	---M--	200	added ('OK')	image/png	etag:%22ed064c8df023a5dff1bd89762202358d-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/blue%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/blue@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:58	2167/2167	---M--	200	added ('OK')	image/png	etag:%2268235bd635936b517a07944dea9ce660-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/aero.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/aero.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:08:59	4455/4455	---M--	200	added ('OK')	image/png	etag:%228ea48e3fcb0179e4ef738fed1463bb7d-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/aero%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/aero@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:00	2186/2186	---M--	200	added ('OK')	image/png	etag:%2260c9d1797d1fe86d46cab01503e4281d-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/grey.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/grey.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:01	4483/4483	---M--	200	added ('OK')	image/png	etag:%222e9eb5de6202ce67868937a4b371fdd9-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/grey%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/grey@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:02	2181/2181	---M--	200	added ('OK')	image/png	etag:%2273b48bd5d640d248d2701427a3e5c5f8-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/white.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/white.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:03	4474/4474	---M--	200	added ('OK')	image/png	etag:%226e00c39b7ef88a0c22d2a91acc663616-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/white%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/white@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:04	5823/5823	---M--	200	added ('OK')	image/png	etag:%220c82a906907c5784fe895fae9dbf0cb5-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/orange.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/orange.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:05	7835/7835	---M--	200	added ('OK')	image/png	etag:%221d8bff034c62f3e6bd3c48c8648f4c59-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/orange%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/orange@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:06	2131/2131	---M--	200	added ('OK')	image/png	etag:%222173b43855edb49b573280fd59346a2f-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/yellow.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/yellow.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:07	4385/4385	---M--	200	added ('OK')	image/png	etag:%22ecb19d3a136b7c2868f24257e2c436f9-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/yellow%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/yellow@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:08	2189/2189	---M--	200	added ('OK')	image/png	etag:%22bcbb4b6f8e21262806d194d14c9ccd95-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/pink.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/pink.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:09	4479/4479	---M--	200	added ('OK')	image/png	etag:%22540171b4993172846927c4da0ab68727-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/pink%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/pink@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:10	2188/2188	---M--	200	added ('OK')	image/png	etag:%22231df455add822bbb346b0e7445930a4-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/purple.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/purple.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:11	4501/4501	---M--	200	added ('OK')	image/png	etag:%225b2c14b91f58ccdedc5f0954890ec991-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/square/purple%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/square/purple@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/square/_all.css)
16:09:13	1515/1515	---M--	200	added ('OK')	image/png	etag:%22c9d8a03fecc76d9f92de07730d200f8c-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/flat.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/flat.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:14	3217/3217	---M--	200	added ('OK')	image/png	etag:%2268d9f7f07c28d0823e5270ae863b156d-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/flat%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/flat@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:15	1516/1516	---M--	200	added ('OK')	image/png	etag:%22ad7d8f3cc229baa7bc9c1f78d33124e1-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/red.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/red.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:16	3276/3276	---M--	200	added ('OK')	image/png	etag:%227e6b75b0e6bf9cc6b7f4b4ed6fdac128-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/red%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/red@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:17	1444/1444	---M--	200	added ('OK')	image/png	etag:%223b3b20fc47374058c68ef10ef13f10f8-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/green.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/green.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:18	3117/3117	---M--	200	added ('OK')	image/png	etag:%22259dbc5329f6099435db9a93259975b4-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/green%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/green@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:19	1518/1518	---M--	200	added ('OK')	image/png	etag:%22068eebc9a9f56e908e31961c3526930a-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/blue.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/blue.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:20	3217/3217	---M--	200	added ('OK')	image/png	etag:%221eabaab4b78d29ff988a3dbb5cda62da-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/blue%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/blue@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:21	1520/1520	---M--	200	added ('OK')	image/png	etag:%22dfadbd222fdd472fed1ce7ed5154013a-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/aero.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/aero.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:22	3218/3218	---M--	200	added ('OK')	image/png	etag:%227479e09711d2281a21c739e6bdf549a5-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/aero%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/aero@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:23	1516/1516	---M--	200	added ('OK')	image/png	etag:%22f012cf77b779ebafae358fba73722b70-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/grey.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/grey.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:24	3217/3217	---M--	200	added ('OK')	image/png	etag:%22b6dcc9a74a076641a55a5d18fe603d84-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/grey%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/grey@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:25	1518/1518	---M--	200	added ('OK')	image/png	etag:%2260b7bd79e543293a34a8ec9046d3a61a-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/orange.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/orange.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:26	3275/3275	---M--	200	added ('OK')	image/png	etag:%22d289fa2b17b7b61b399ee3ed99a8f91f-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/orange%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/orange@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:27	1516/1516	---M--	200	added ('OK')	image/png	etag:%22c6c02928d1489644a098cbecd9b8c5ab-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/yellow.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/yellow.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:28	3216/3216	---M--	200	added ('OK')	image/png	etag:%2276f48e8d0f90462309e4be6fa2467dab-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/yellow%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/yellow@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:29	1522/1522	---M--	200	added ('OK')	image/png	etag:%22086923a3f4e7b9b16aea7f582a0209b2-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/pink.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/pink.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:30	3218/3218	---M--	200	added ('OK')	image/png	etag:%2209ea7b1c2a3606b7fec2161b3fc9dea9-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/pink%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/pink@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:31	1519/1519	---M--	200	added ('OK')	image/png	etag:%22da3f04bd69c560ee8f773964be41d9c8-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/purple.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/purple.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:32	3218/3218	---M--	200	added ('OK')	image/png	etag:%2226153270a32bd7994feb4ae8e64c160f-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/purple%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/flat/purple@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/flat/_all.css)
16:09:33	588/588	---M--	200	added ('OK')	image/png	etag:%2200ae4b90ac055db07c65ec159203b674-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/line/line.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/line/line.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/line/_all.css)
16:09:34	1073/1073	---M--	200	added ('OK')	image/png	etag:%229131fcc41a148bf4f028afe4ba88b9a3-ssl%22	https://ceramax.netlify.app/assets/plugins/icheck/skins/line/line%402x.png	C:/Users/User/Desktop/creativity/btc%20dashboard/ceramax.netlify.app/assets/plugins/icheck/skins/line/line@2x.png	(from https://ceramax.netlify.app/assets/plugins/icheck/skins/line/_all.css)
